path[POSIX]	Subject	Experiment	Date	Time	Run	size[bytes]	checksum[md5]	url
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S31_INTEXT02_220117_1024_2_c,rfDC,meeg,ar-raw.fif	S31	INTEXT02-AR	2022-01-17	10:24	2.0	349219755	3e2e5df0d3db959b7908ef80b4e69a50	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S31_INTEXT02_220117_1024_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S35_INTEXT02_220207_1050_6_c,rfDC,meeg,ar-raw.fif	S35	INTEXT02-AR	2022-02-07	10:50	6.0	542124889	1e9cba3670524a61046c26a0969dafc3	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S35_INTEXT02_220207_1050_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S03_INTEXT02_191014_1350_6_c,rfDC,meeg,ar-raw.fif	S03	INTEXT02-AR	2019-10-14	13:50	6.0	547012141	9088b452df1d2aca547f8c9c43c99a7d	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S03_INTEXT02_191014_1350_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S14_INTEXT02_200206_1032_2_c,rfDC,meeg,ar-raw.fif	S14	INTEXT02-AR	2020-02-06	10:32	2.0	539983325	b0b8f71337186111433b0a53d02dbc34	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S14_INTEXT02_200206_1032_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S26_INTEXT02_211208_1155_1_c,rfDC,meeg,ar-raw.fif	S26	INTEXT02-AR	2021-12-08	11:55	1.0	343922315	5c6d5b0fe2d680b32af2b09ed29a781b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S26_INTEXT02_211208_1155_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S44_INTEXT02_220302_1505_5_c,rfDC,meeg,ar-raw.fif	S44	INTEXT02-AR	2022-03-02	15:05	5.0	530129601	b2ba201b76a4bd524635a3d6df229fcf	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S44_INTEXT02_220302_1505_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S19_INTEXT02_210928_1330_3_c,rfDC,meeg,ar-raw.fif	S19	INTEXT02-AR	2021-09-28	13:30	3.0	537915005	bc98537139a492a89b141d37cdd5aa15	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S19_INTEXT02_210928_1330_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S26_INTEXT02_211208_1045_6_c,rfDC,meeg,ar-raw.fif	S26	INTEXT02-AR	2021-12-08	10:45	6.0	573060147	88c9462dd4fc86f5cc955f5f19afc1fe	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S26_INTEXT02_211208_1045_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S20_INTEXT02_211014_1052_1_c,rfDC,meeg,ar-raw.fif	S20	INTEXT02-AR	2021-10-14	10:52	1.0	544928593	49615be9abb930e3cb75677b219026d3	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S20_INTEXT02_211014_1052_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S07_INTEXT02_191121_1504_2_c,rfDC,meeg,ar-raw.fif	S07	INTEXT02-AR	2019-11-21	15:04	2.0	344597535	193bb4975e9218ef582fe0bed83f4402	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S07_INTEXT02_191121_1504_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S21_INTEXT02_211103_1058_3_c,rfDC,meeg,ar-raw.fif	S21	INTEXT02-AR	2021-11-03	10:58	3.0	539614353	93d83923cf18dc522acff8533e632673	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S21_INTEXT02_211103_1058_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S14_INTEXT02_200206_1138_1_c,rfDC,meeg,ar-raw.fif	S14	INTEXT02-AR	2020-02-06	11:38	1.0	344178755	eb7d8ac783034bd954411d9a4594b221	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S14_INTEXT02_200206_1138_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S34_INTEXT02_220202_1031_6_c,rfDC,meeg,ar-raw.fif	S34	INTEXT02-AR	2022-02-02	10:31	6.0	542833249	3dfcb0e2bb1382c18729c94e8bca9046	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S34_INTEXT02_220202_1031_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S09_INTEXT02_191128_1421_2_c,rfDC,meeg,ar-raw.fif	S09	INTEXT02-AR	2019-11-28	14:21	2.0	540872201	43d447020fae38e811c6b8a25aceb433	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S09_INTEXT02_191128_1421_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S47_INTEXT02_220314_1103_4_c,rfDC,meeg,ar-raw.fif	S47	INTEXT02-AR	2022-03-14	11:03	4.0	567562723	721572de8375223af51f600d53a9a2ad	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S47_INTEXT02_220314_1103_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S27_INTEXT02_211220_1142_1_c,rfDC,meeg,ar-raw.fif	S27	INTEXT02-AR	2021-12-20	11:42	1.0	349660603	bacd30e26011c4fdf66c8822cbf1f87e	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S27_INTEXT02_211220_1142_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S31_INTEXT02_220117_1023_6_c,rfDC,meeg,ar-raw.fif	S31	INTEXT02-AR	2022-01-17	10:23	6.0	523998609	46eed7ea0af0d9e4a19454a27f5e3d79	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S31_INTEXT02_220117_1023_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S33_INTEXT02_220126_1115_6_c,rfDC,meeg,ar-raw.fif	S33	INTEXT02-AR	2022-01-26	11:15	6.0	563759943	ecc8695dca366030d09ded8d05b846a4	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S33_INTEXT02_220126_1115_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S18_INTEXT02_210924_1321_6_c,rfDC,meeg,ar-raw.fif	S18	INTEXT02-AR	2021-09-24	13:21	6.0	323128463	b594f51038ced4c8e00c865f0e9f7036	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S18_INTEXT02_210924_1321_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S35_INTEXT02_220207_1050_3_c,rfDC,meeg,ar-raw.fif	S35	INTEXT02-AR	2022-02-07	10:50	3.0	529431221	550ec333880a795c28f12e64a6b48801	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S35_INTEXT02_220207_1050_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S17_INTEXT02_210915_1400_1_c,rfDC,meeg,ar-raw.fif	S17	INTEXT02-AR	2021-09-15	14:00	1.0	626736907	970cde1620248f146228a71db8f9e359	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S17_INTEXT02_210915_1400_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S37_INTEXT02_220210_1023_4_c,rfDC,meeg,ar-raw.fif	S37	INTEXT02-AR	2022-02-10	10:23	4.0	521095645	334be60e70e979a8de1ba57d60f8e795	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S37_INTEXT02_220210_1023_4_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S27_INTEXT02_211220_1142_2_c,rfDC,meeg,ar-raw.fif	S27	INTEXT02-AR	2021-12-20	11:42	2.0	340803255	bd3d07c6381c8c479c49bfccc6331865	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S27_INTEXT02_211220_1142_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S24_INTEXT02_211202_1041_1_c,rfDC,meeg,ar-raw.fif	S24	INTEXT02-AR	2021-12-02	10:41	1.0	535408197	c0f8d89b6971434611a5b724c64cb3a2	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S24_INTEXT02_211202_1041_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S25_INTEXT02_211206_1105_5_c,rfDC,meeg,ar-raw.fif	S25	INTEXT02-AR	2021-12-06	11:05	5.0	523080829	4c72a7298527b3edb36b3f36569a8f16	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S25_INTEXT02_211206_1105_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S36_INTEXT02_220209_1041_2_c,rfDC,meeg,ar-raw.fif	S36	INTEXT02-AR	2022-02-09	10:41	2.0	354151327	922a492db042ba54d20032f5f224143a	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S36_INTEXT02_220209_1041_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S27_INTEXT02_211220_1141_3_c,rfDC,meeg,ar-raw.fif	S27	INTEXT02-AR	2021-12-20	11:41	3.0	551133489	cf24ae9deeb9e58375d7c4ab11c555b0	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S27_INTEXT02_211220_1141_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S19_INTEXT02_210928_1330_1_c,rfDC,meeg,ar-raw.fif	S19	INTEXT02-AR	2021-09-28	13:30	1.0	530467045	fedefb4d8c2fdb2d3ae90173ac52ccc8	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S19_INTEXT02_210928_1330_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S23_INTEXT02_211209_1050_6_c,rfDC,meeg,ar-raw.fif	S23	INTEXT02-AR	2021-12-09	10:50	6.0	527381821	31173e0be7c85259ace1a778957d5295	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S23_INTEXT02_211209_1050_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S06_INTEXT02_191107_1439_5_c,rfDC,meeg,ar-raw.fif	S06	INTEXT02-AR	2019-11-07	14:39	5.0	536449649	97e25ff836f492a7da2d0d005cef9650	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S06_INTEXT02_191107_1439_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S45_INTEXT02_220309_1051_1_c,rfDC,meeg,ar-raw.fif	S45	INTEXT02-AR	2022-03-09	10:51	1.0	532769505	829321215e7fb62a3a7d3a77e817e425	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S45_INTEXT02_220309_1051_1_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S40_INTEXT02_220221_1125_3_c,rfDC,meeg,ar-raw.fif	S40	INTEXT02-AR	2022-02-21	11:25	3.0	535907245	a8cdd71d0714842329197bc2595ac3dc	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S40_INTEXT02_220221_1125_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S32_INTEXT02_220124_1025_3_c,rfDC,meeg,ar-raw.fif	S32	INTEXT02-AR	2022-01-24	10:25	3.0	540881377	23bba505053d5bfdbdb4e45a3ed5f8d3	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S32_INTEXT02_220124_1025_3_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S02_INTEXT02_191018_0952_6_c,rfDC,meeg,ar-raw.fif	S02	INTEXT02-AR	2019-10-18	09:52	6.0	550807853	1d740081b997f9d5739182daec2902ac	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S02_INTEXT02_191018_0952_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S20_INTEXT02_211014_1052_6_c,rfDC,meeg,ar-raw.fif	S20	INTEXT02-AR	2021-10-14	10:52	6.0	552851957	9b9de50902f8555735288fc2a252326d	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S20_INTEXT02_211014_1052_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S47_INTEXT02_220314_1103_5_c,rfDC,meeg,ar-raw.fif	S47	INTEXT02-AR	2022-03-14	11:03	5.0	544041937	3414cac5beca3cb3942916e6ae7ad15b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S47_INTEXT02_220314_1103_5_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S04_INTEXT02_191017_1344_2_c,rfDC,meeg,ar-raw.fif	S04	INTEXT02-AR	2019-10-17	13:44	2.0	535080997	11893aeddbcc1775b98e17d8a6df0383	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S04_INTEXT02_191017_1344_2_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-AR/S04_INTEXT02_191017_1344_6_c,rfDC,meeg,ar-raw.fif	S04	INTEXT02-AR	2019-10-17	13:44	6.0	541666105	b0a5430436007d8666dbcbac6d5caa67	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-AR\S04_INTEXT02_191017_1344_6_c,rfDC,meeg,ar-raw.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S01_INTEXT02_190925_1610_1_c,rfDC,nr,empty-cov.fif	S01	INTEXT02-empty	2019-09-25	16:10	1.0	239381	2fdd8160923d2b9df81e7a89bef3c176	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S01_INTEXT02_190925_1610_1_c,rfDC,nr,empty-cov.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S01_INTEXT02_190925_1610_1_c,rfDC,nr-empty.fif	S01	INTEXT02-empty	2019-09-25	16:10	1.0	879550415	2e5ebe1ba4be3eb99b4f10d8da3e07a2	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S01_INTEXT02_190925_1610_1_c,rfDC,nr-empty.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S02_INTEXT02_191018_1116_1_c,rfDC,nr,empty-cov.fif	S02	INTEXT02-empty	2019-10-18	11:16	1.0	239381	23d410554a32a0587063a63c88c0d58b	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S02_INTEXT02_191018_1116_1_c,rfDC,nr,empty-cov.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S02_INTEXT02_191018_1116_1_c,rfDC,nr-empty.fif	S02	INTEXT02-empty	2019-10-18	11:16	1.0	693155331	c86515f8a8aa823bef24a6f4a2b63638	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S02_INTEXT02_191018_1116_1_c,rfDC,nr-empty.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S03_INTEXT02_191014_1538_1_c,rfDC,nr,empty-cov.fif	S03	INTEXT02-empty	2019-10-14	15:38	1.0	239381	b9f97a78b3f8bd749e1898b4ff801639	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S03_INTEXT02_191014_1538_1_c,rfDC,nr,empty-cov.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S03_INTEXT02_191014_1538_1_c,rfDC,nr-empty.fif	S03	INTEXT02-empty	2019-10-14	15:38	1.0	692254791	fe5062c24d5cb7104aeb5327a0de0cc7	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S03_INTEXT02_191014_1538_1_c,rfDC,nr-empty.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S04_INTEXT02_191017_1520_1_c,rfDC,nr,empty-cov.fif	S04	INTEXT02-empty	2019-10-17	15:20	1.0	239381	b83a1bb7756d6d4f3e0f8fc4a20498b0	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S04_INTEXT02_191017_1520_1_c,rfDC,nr,empty-cov.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S04_INTEXT02_191017_1520_1_c,rfDC,nr-empty.fif	S04	INTEXT02-empty	2019-10-17	15:20	1.0	800286447	aad6b436b19deaf7bda21dcf1b258ad8	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S04_INTEXT02_191017_1520_1_c,rfDC,nr-empty.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S05_INTEXT02_191024_1630_1_c,rfDC,nr,empty-cov.fif	S05	INTEXT02-empty	2019-10-24	16:30	1.0	239381	67758d1b0eee6693673f92f93187abdb	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S05_INTEXT02_191024_1630_1_c,rfDC,nr,empty-cov.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S05_INTEXT02_191024_1630_1_c,rfDC,nr-empty.fif	S05	INTEXT02-empty	2019-10-24	16:30	1.0	700858191	9c4bbf8cb4a0a153f9be7d2b3d309c9a	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S05_INTEXT02_191024_1630_1_c,rfDC,nr-empty.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S06_INTEXT02_191107_1640_1_c,rfDC,nr,empty-cov.fif	S06	INTEXT02-empty	2019-11-07	16:40	1.0	239381	cf15f69c9a097a95d38336dd777cc0ff	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S06_INTEXT02_191107_1640_1_c,rfDC,nr,empty-cov.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S06_INTEXT02_191107_1640_1_c,rfDC,nr-empty.fif	S06	INTEXT02-empty	2019-11-07	16:40	1.0	697655423	87499ba2cecb0ee247691efd8d9a368e	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S06_INTEXT02_191107_1640_1_c,rfDC,nr-empty.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S07_INTEXT02_191121_1540_1_c,rfDC,nr,empty-cov.fif	S07	INTEXT02-empty	2019-11-21	15:40	1.0	239381	168860848792c0f988df290e55c9ee5e	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S07_INTEXT02_191121_1540_1_c,rfDC,nr,empty-cov.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S07_INTEXT02_191121_1540_1_c,rfDC,nr-empty.fif	S07	INTEXT02-empty	2019-11-21	15:40	1.0	619568003	9fba951efd59c9a850158106b8347e28	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S07_INTEXT02_191121_1540_1_c,rfDC,nr-empty.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S08_INTEXT02_191125_1522_1_c,rfDC,nr,empty-cov.fif	S08	INTEXT02-empty	2019-11-25	15:22	1.0	239381	1ca13ea5f82045fffdc24dccc65380f8	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S08_INTEXT02_191125_1522_1_c,rfDC,nr,empty-cov.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S08_INTEXT02_191125_1522_1_c,rfDC,nr-empty.fif	S08	INTEXT02-empty	2019-11-25	15:22	1.0	1108867307	2a29501d2f9d82b05a9798080c0313d1	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S08_INTEXT02_191125_1522_1_c,rfDC,nr-empty.fif
MEG_data/INTEXT-MEG/INTEXT02/INTEXT02-empty/S09_INTEXT02_191128_1558_1_c,rfDC,nr,empty-cov.fif	S09	INTEXT02-empty	2019-11-28	15:58	1.0	239381	30f6a3dc0f13bb63de43508c4adf2547	\inmfilesrv3.ime.kfa-juelich.de\KogNeuro04\ComputationalNeurology\MEG_IntExt_Catalogue\MEG_data\INTEXT-MEG\INTEXT02\INTEXT02-empty\S09_INTEXT02_191128_1558_1_c,rfDC,nr,empty-cov.fif
